"with_Year_or_CO2","what","site","sp","parameter","Value","Std.Error","DF","t.value","p.value"
"Year","log_agb_inc_dbh","SCBI","JUNI","(Intercept)",23.9261167179638,4.67920773768744,2258,5.11328371366316,3.43242574151746e-07
"Year","log_agb_inc_dbh","SCBI","JUNI","dbh",0.120796933573209,0.0170051044656133,2258,7.10356903819541,1.62272680117863e-12
"Year","log_agb_inc_dbh","SCBI","JUNI","I(dbh^2)",-0.000954029206526323,0.000256766299300098,2258,-3.71555460793277,0.000207682390523642
"Year","log_agb_inc_dbh","SCBI","JUNI","pet",-0.368789799555397,0.0742828655362976,2258,-4.96466845877386,7.39652760563499e-07
"Year","log_agb_inc_dbh","SCBI","JUNI","pre",0.0524189558462847,0.00670903601223127,2258,7.81318743120763,8.474108105744e-15
"Year","log_agb_inc_dbh","SCBI","JUNI","I(pre^2)",-0.000293414305898415,3.83717427340656e-05,2258,-7.64662444267689,3.03155914850096e-14
"Year","log_agb_inc_dbh","SCBI","JUNI","Year",-0.0165945262821761,0.00243807577711947,2258,-6.80640299941054,1.27784180980427e-11
"Year","log_agb_inc_dbh","SCBI","LITU","(Intercept)",30.9846394227447,3.90376772967091,6764,7.93711141860294,2.40526949022818e-15
"Year","log_agb_inc_dbh","SCBI","LITU","dbh",0.26956421242368,0.00895326025300305,6764,30.107938874363,5.33680395625765e-187
"Year","log_agb_inc_dbh","SCBI","LITU","I(dbh^2)",-0.00230353388895293,0.000126177717730564,6764,-18.256265292988,1.00687168057631e-72
"Year","log_agb_inc_dbh","SCBI","LITU","pet",-0.322752904345315,0.0407155251172714,6764,-7.92702300696606,2.60691886497114e-15
"Year","log_agb_inc_dbh","SCBI","LITU","pre",0.0278256476444251,0.00359662565540633,6764,7.73659822022303,1.16989306672449e-14
"Year","log_agb_inc_dbh","SCBI","LITU","I(pre^2)",-0.000151946407415628,2.0617781647397e-05,6764,-7.36967778659209,1.91390411711625e-13
"Year","log_agb_inc_dbh","SCBI","LITU","Year",-0.0211157972545177,0.00200361230645841,6764,-10.5388638243304,9.05067420091948e-26
"Year","log_agb_inc_dbh","SCBI","QUAL","(Intercept)",11.2936871528704,2.57711898465419,6174,4.38229170640556,1.19382581552097e-05
"Year","log_agb_inc_dbh","SCBI","QUAL","dbh",0.205442204887024,0.00819799754319458,6174,25.0600471401175,4.48760260865558e-132
"Year","log_agb_inc_dbh","SCBI","QUAL","I(dbh^2)",-0.00177710511741716,0.000114913120510818,6174,-15.464771207304,5.84640386866959e-53
"Year","log_agb_inc_dbh","SCBI","QUAL","pet",-0.280044081014909,0.0313214142325015,6174,-8.94097817346683,5.0175814439309e-19
"Year","log_agb_inc_dbh","SCBI","QUAL","pre",0.0307120389536603,0.00305157770162287,6174,10.0643149074419,1.20787740950621e-23
"Year","log_agb_inc_dbh","SCBI","QUAL","I(pre^2)",-0.000169377870877851,1.74398319378162e-05,6174,-9.71212747243142,3.85298913311719e-22
"Year","log_agb_inc_dbh","SCBI","QUAL","Year",-0.0108617059811126,0.00134551063946188,6174,-8.07255302377735,8.20887882402211e-16
"Year","log_agb_inc_dbh","SCBI","QUMO","(Intercept)",9.73207485421674,2.23621799925691,5444,4.35202420222478,1.37355524211246e-05
"Year","log_agb_inc_dbh","SCBI","QUMO","dbh",0.193305731436827,0.00727787115409173,5444,26.5607520858826,2.85609399060857e-146
"Year","log_agb_inc_dbh","SCBI","QUMO","I(dbh^2)",-0.00164423955893808,0.000107191750929996,5444,-15.3392359456082,5.05534017538695e-52
"Year","log_agb_inc_dbh","SCBI","QUMO","pet",-0.261684689196183,0.0385535408154733,5444,-6.78756564665929,1.2617387429146e-11
"Year","log_agb_inc_dbh","SCBI","QUMO","pre",0.0226472473458513,0.00357082123172889,5444,6.34230779872622,2.44608335493183e-10
"Year","log_agb_inc_dbh","SCBI","QUMO","I(pre^2)",-0.000125105170773015,2.04097219833938e-05,5444,-6.1296851997693,9.42428097905253e-10
"Year","log_agb_inc_dbh","SCBI","QUMO","Year",-0.00977369338348354,0.00115279961218292,5444,-8.47822403841401,2.91180400342632e-17
"Year","log_agb_inc_dbh","SCBI","QURU","(Intercept)",9.61076619768965,3.18222922978862,5204,3.02013635841314,0.00253887550980192
"Year","log_agb_inc_dbh","SCBI","QURU","dbh",0.176664796542935,0.00701784428687094,5204,25.173655801033,4.69102184300637e-132
"Year","log_agb_inc_dbh","SCBI","QURU","I(dbh^2)",-0.00135631638884042,7.99608342939113e-05,5204,-16.9622590961848,7.43687553927992e-63
"Year","log_agb_inc_dbh","SCBI","QURU","pet",-0.419406602810909,0.0284035022027319,5204,-14.7660172262338,2.28464893316949e-48
"Year","log_agb_inc_dbh","SCBI","QURU","pre",0.00751410890736298,0.00252521277425019,5204,2.97563396795114,0.00293728136304553
"Year","log_agb_inc_dbh","SCBI","QURU","I(pre^2)",-4.54161513321871e-05,1.44197749555921e-05,5204,-3.14957421125177,0.00164434647241935
"Year","log_agb_inc_dbh","SCBI","QURU","Year",-0.00881564006783289,0.00165420081784691,5204,-5.32924417200278,1.02779991771839e-07
"Year","log_agb_inc_dbh","SCBI","QUVE","(Intercept)",27.0920286717545,2.67868526602964,6355,10.1139275357685,7.25894538388361e-24
"Year","log_agb_inc_dbh","SCBI","QUVE","dbh",0.182571108241774,0.00630199256547723,6355,28.9703782327374,1.94206205970285e-173
"Year","log_agb_inc_dbh","SCBI","QUVE","I(dbh^2)",-0.00141259830447333,7.69348145885821e-05,6355,-18.3609762631829,2.07876284043912e-73
"Year","log_agb_inc_dbh","SCBI","QUVE","pet",-0.46365575092035,0.0237623963612564,6355,-19.5121629936415,2.14600506802306e-82
"Year","log_agb_inc_dbh","SCBI","QUVE","pre",0.0119057835803382,0.00215459843956263,6355,5.52575522274814,3.41093313554819e-08
"Year","log_agb_inc_dbh","SCBI","QUVE","I(pre^2)",-6.98272039627053e-05,1.23251022914215e-05,6355,-5.66544620171681,1.53067245489559e-08
"Year","log_agb_inc_dbh","SCBI","QUVE","Year",-0.0178284444970427,0.0013941937328979,6355,-12.7876378127059,5.476149668625e-37
"CO2","log_agb_inc_dbh","SCBI","CACO","(Intercept)",-7.47912778352008,1.07433965415511,1047,-6.96160451175178,5.92812839694665e-12
"CO2","log_agb_inc_dbh","SCBI","CACO","CO2",-0.013126177233268,0.00274581188848017,1047,-4.78043572042854,1.99904090747988e-06
"CO2","log_agb_inc_dbh","SCBI","CACO","dbh",0.358162871963813,0.0270124221243123,1047,13.2591912830153,3.31870996856856e-37
"CO2","log_agb_inc_dbh","SCBI","CACO","I(dbh^2)",-0.00616640635054537,0.000788991149124896,1047,-7.81555833342973,1.32697869948221e-14
"CO2","log_agb_inc_dbh","SCBI","CACO","pet",-0.528763796781673,0.118472721297235,1047,-4.4631691666393,8.95011926339064e-06
"CO2","log_agb_inc_dbh","SCBI","CACO","pre",0.070652529762342,0.011454246462021,1047,6.16823900171921,9.84992126065123e-10
"CO2","log_agb_inc_dbh","SCBI","CACO","I(pre^2)",-0.000391482457763702,6.59595849257155e-05,1047,-5.93518679968338,3.9864996715289e-09
"CO2","log_agb_inc_dbh","SCBI","CAGL","(Intercept)",-5.93903785352462,0.698722595837174,2940,-8.49985085484285,2.97354763160547e-17
"CO2","log_agb_inc_dbh","SCBI","CAGL","CO2",-0.0116763273709014,0.00186577634435995,2940,-6.25816025923886,4.46219186271495e-10
"CO2","log_agb_inc_dbh","SCBI","CAGL","dbh",0.223490911026038,0.0151618785707336,2940,14.7403179614849,1.68980562242963e-47
"CO2","log_agb_inc_dbh","SCBI","CAGL","I(dbh^2)",-0.00240476883399196,0.000307837745156778,2940,-7.81180629024957,7.7832324569554e-15
"CO2","log_agb_inc_dbh","SCBI","CAGL","pet",-0.132934252535191,0.0723203661386589,2940,-1.83813024785187,0.0661440470030633
"CO2","log_agb_inc_dbh","SCBI","CAGL","pre",0.0159903828847539,0.00685359703920087,2940,2.33313729904062,0.0197080499484862
"CO2","log_agb_inc_dbh","SCBI","CAGL","I(pre^2)",-7.04456116959143e-05,3.9255805001754e-05,2940,-1.79452724744192,0.0728317501860532
"CO2","log_agb_inc_dbh","SCBI","CAOVL","(Intercept)",-3.72508683613037,0.728225297056875,2086,-5.11529447162207,3.41902211578241e-07
"CO2","log_agb_inc_dbh","SCBI","CAOVL","CO2",-0.0179899043385275,0.00215736166339081,2086,-8.33884491590162,1.34419980740827e-16
"CO2","log_agb_inc_dbh","SCBI","CAOVL","dbh",0.212135382838413,0.0184083513407363,2086,11.5238664729835,7.83731503359445e-30
"CO2","log_agb_inc_dbh","SCBI","CAOVL","I(dbh^2)",-0.00211432817199721,0.000366391130577965,2086,-5.77068601159082,9.07524890912261e-09
"CO2","log_agb_inc_dbh","SCBI","CAOVL","pet",-0.19927279176518,0.060343945163461,2086,-3.30228312427014,0.000975203700325929
"CO2","log_agb_inc_dbh","SCBI","CAOVL","pre",0.0252060133425558,0.00566989890558409,2086,4.44558426213406,9.22531303227179e-06
"CO2","log_agb_inc_dbh","SCBI","CAOVL","I(pre^2)",-0.000139760656632465,3.24385139986866e-05,2086,-4.30847900856752,1.72016078127062e-05
"CO2","log_agb_inc_dbh","SCBI","CATO","(Intercept)",-3.13898264112031,1.19139040922599,847,-2.63472210017168,0.00857441642423947
"CO2","log_agb_inc_dbh","SCBI","CATO","CO2",-0.0172695459114884,0.00349449713049349,847,-4.94192590996624,9.32357713874211e-07
"CO2","log_agb_inc_dbh","SCBI","CATO","dbh",0.334830984157064,0.0450101395707964,847,7.43901235032627,2.4894201265867e-13
"CO2","log_agb_inc_dbh","SCBI","CATO","I(dbh^2)",-0.00639314667642493,0.00129175465418072,847,-4.94919577470361,8.99144945150914e-07
"CO2","log_agb_inc_dbh","SCBI","CATO","pet",-0.600393674620021,0.10362561186998,847,-5.79387338502126,9.69505456225055e-09
"CO2","log_agb_inc_dbh","SCBI","CATO","pre",0.0193713008947713,0.010208642320082,847,1.89753938745262,0.058096618346837
"CO2","log_agb_inc_dbh","SCBI","CATO","I(pre^2)",-0.000126872495313152,5.89763803258087e-05,847,-2.15124249084564,0.0317392687645032
"CO2","log_agb_inc_dbh","SCBI","FAGR","(Intercept)",-6.46754155078848,0.885745320945232,3824,-7.30180718751816,3.43682815033847e-13
"CO2","log_agb_inc_dbh","SCBI","FAGR","CO2",-0.0197640321573784,0.0027698285578677,3824,-7.13547129162151,1.148507056471e-12
"CO2","log_agb_inc_dbh","SCBI","FAGR","dbh",0.588885999605768,0.0217848794179746,3824,27.0318686785974,2.00686608411986e-147
"CO2","log_agb_inc_dbh","SCBI","FAGR","I(dbh^2)",-0.0109812736721337,0.000578139351881436,3824,-18.9941640132218,5.99984391989363e-77
"CO2","log_agb_inc_dbh","SCBI","FAGR","pet",0.104757778283672,0.0479268360349007,3824,2.18578539604382,0.0288917576142426
"CO2","log_agb_inc_dbh","SCBI","FAGR","pre",0.0358035902307623,0.00379170829339313,3824,9.44260145041969,6.13649113863289e-21
"CO2","log_agb_inc_dbh","SCBI","FAGR","I(pre^2)",-0.000178417380799013,2.14918597209219e-05,3824,-8.30162596982368,1.40818906710387e-16
"CO2","log_agb_inc_dbh","SCBI","FRAM","(Intercept)",-10.2501631423658,1.93349323829496,4236,-5.30137004844393,1.20790109370293e-07
"CO2","log_agb_inc_dbh","SCBI","FRAM","CO2",-0.0113484217551582,0.00172959267425034,4236,-6.56132621518938,5.97504881324021e-11
"CO2","log_agb_inc_dbh","SCBI","FRAM","dbh",0.194681613517876,0.0084033744096917,4236,23.1670759895391,6.75806383052304e-112
"CO2","log_agb_inc_dbh","SCBI","FRAM","I(dbh^2)",-0.00155115487362495,0.000111441752486083,4236,-13.918974163823,4.26436522604022e-43
"CO2","log_agb_inc_dbh","SCBI","FRAM","pet",3.11993532921534,1.32521226864108,4236,2.3542910091035,0.018603484239285
"CO2","log_agb_inc_dbh","SCBI","FRAM","I(pet^2)",-0.591652942323672,0.235350423910005,4236,-2.51392341893513,0.0119764236086075
"CO2","log_agb_inc_dbh","SCBI","FRAM","pre",0.0167106138963793,0.00456018457971037,4236,3.664459980574,0.000250894823701866
"CO2","log_agb_inc_dbh","SCBI","FRAM","I(pre^2)",-9.32545305140278e-05,2.6189201478944e-05,4236,-3.56080083575683,0.000373787974754931
"CO2","log_agb_inc_dbh","SCBI","FRNI","(Intercept)",-10.6808932396586,0.333598086850809,705,-32.0172496805572,1.43584410852554e-139
"CO2","log_agb_inc_dbh","SCBI","FRNI","dbh",0.440083631723089,0.0507552619123975,705,8.67069965046509,2.93726654047696e-17
"CO2","log_agb_inc_dbh","SCBI","FRNI","I(dbh^2)",-0.00970467979048196,0.00176187112161336,705,-5.50816667089435,5.08471507913607e-08
"CO2","log_agb_inc_dbh","SCBI","FRNI","pre",0.00205017050927107,0.00101893528739129,705,2.01207135982107,0.044592336874042
"CO2","log_agb_inc_dbh","SCBI","JUNI","(Intercept)",-5.33252296693649,0.82106628815847,2258,-6.49463148571907,1.02045417595374e-10
"CO2","log_agb_inc_dbh","SCBI","JUNI","CO2",-0.00834703354849218,0.00227333536620878,2258,-3.6717123538233,0.000246524380490882
"CO2","log_agb_inc_dbh","SCBI","JUNI","dbh",0.0960274145687859,0.017846571871775,2258,5.3807204688233,8.18518623134824e-08
"CO2","log_agb_inc_dbh","SCBI","JUNI","I(dbh^2)",-0.000836302580552536,0.000280511930552538,2258,-2.98134406941348,0.00290053900532404
"CO2","log_agb_inc_dbh","SCBI","JUNI","pet",-0.365452823202431,0.0742184870436863,2258,-4.92401337940666,9.09240571718745e-07
"CO2","log_agb_inc_dbh","SCBI","JUNI","pre",0.0526958525247476,0.00669868979276657,2258,7.86659095359961,5.6013436605468e-15
"CO2","log_agb_inc_dbh","SCBI","JUNI","I(pre^2)",-0.000294958494660338,3.83119546376369e-05,2258,-7.69886312118822,2.03811629072589e-14
"CO2","log_agb_inc_dbh","SCBI","LITU","(Intercept)",-4.91465044660066,0.639477433292662,6764,-7.68541654596813,1.74108537954795e-14
"CO2","log_agb_inc_dbh","SCBI","LITU","CO2",-0.0168195120304708,0.00188037720871273,6764,-8.94475425065652,4.74175686513667e-19
"CO2","log_agb_inc_dbh","SCBI","LITU","dbh",0.259344807240972,0.00884014071401542,6764,29.3371808923583,3.44310412099041e-178
"CO2","log_agb_inc_dbh","SCBI","LITU","I(dbh^2)",-0.00216274385543292,0.000130795517650654,6764,-16.5353055997642,3.07270997013868e-60
"CO2","log_agb_inc_dbh","SCBI","LITU","pet",-0.314460276539664,0.0406234236280548,6764,-7.74086102192765,1.13165844686464e-14
"CO2","log_agb_inc_dbh","SCBI","LITU","pre",0.0281238044905116,0.00358813329528068,6764,7.83800438169387,5.28210966548823e-15
"CO2","log_agb_inc_dbh","SCBI","LITU","I(pre^2)",-0.000153584355226104,2.05687719211428e-05,6764,-7.46687044880079,9.24413131490659e-14
"CO2","log_agb_inc_dbh","SCBI","QUAL","(Intercept)",-6.59262991416976,0.463102191549558,6174,-14.2357994293021,2.84207299794673e-45
"CO2","log_agb_inc_dbh","SCBI","QUAL","CO2",-0.00967161972826185,0.00139004852933143,6174,-6.95775688703011,3.81435250757868e-12
"CO2","log_agb_inc_dbh","SCBI","QUAL","dbh",0.192203879667558,0.00781186693159473,6174,24.604090334693,1.34873944105718e-127
"CO2","log_agb_inc_dbh","SCBI","QUAL","I(dbh^2)",-0.0016523717189392,0.00011523737766098,6174,-14.3388521370242,6.78680425597272e-46
"CO2","log_agb_inc_dbh","SCBI","QUAL","pet",-0.274320764297123,0.0313564566617959,6174,-8.74846183214796,2.75324258581657e-18
"CO2","log_agb_inc_dbh","SCBI","QUAL","pre",0.0308869202058361,0.00305543060992608,6174,10.1088599772139,7.73042689336019e-24
"CO2","log_agb_inc_dbh","SCBI","QUAL","I(pre^2)",-0.000170103922864871,1.74621323603796e-05,6174,-9.74130302956731,2.90506545612104e-22
"CO2","log_agb_inc_dbh","SCBI","QUMO","(Intercept)",-6.21680881708457,0.416688855011754,5444,-14.9195466648831,2.29898775965517e-49
"CO2","log_agb_inc_dbh","SCBI","QUMO","CO2",-0.00970470316411034,0.00114648340875539,5444,-8.46475674222419,3.26383874519548e-17
"CO2","log_agb_inc_dbh","SCBI","QUMO","dbh",0.188861906760524,0.00709154632982298,5444,26.6319781295483,5.32899212289772e-147
"CO2","log_agb_inc_dbh","SCBI","QUMO","I(dbh^2)",-0.00160681430051504,0.000106274861725332,5444,-15.1194202883826,1.27104916094878e-50
"CO2","log_agb_inc_dbh","SCBI","QUMO","pet",-0.251551828400532,0.0385675354755128,5444,-6.5223723864919,7.5458962136116e-11
"CO2","log_agb_inc_dbh","SCBI","QUMO","pre",0.0229201301411497,0.00357424834778427,5444,6.41257347306553,1.55153499642249e-10
"CO2","log_agb_inc_dbh","SCBI","QUMO","I(pre^2)",-0.000126265187321084,2.04301024669417e-05,5444,-6.18035017325025,6.86071895058579e-10
"CO2","log_agb_inc_dbh","SCBI","QURU","(Intercept)",-5.17405579742066,0.462827780644373,5204,-11.1792247868464,1.09144043124515e-28
"CO2","log_agb_inc_dbh","SCBI","QURU","CO2",-0.00731258550838761,0.00144066286375197,5204,-5.07584785613422,3.99200139310935e-07
"CO2","log_agb_inc_dbh","SCBI","QURU","dbh",0.169373079442488,0.00645189291093285,5204,26.2516879589682,9.42680336569175e-143
"CO2","log_agb_inc_dbh","SCBI","QURU","I(dbh^2)",-0.00129273636220949,7.80457174078324e-05,5204,-16.5638347002978,4.29600596834053e-60
"CO2","log_agb_inc_dbh","SCBI","QURU","pet",-0.41516490737591,0.0284450043943562,5204,-14.5953539546045,2.5612593480919e-47
"CO2","log_agb_inc_dbh","SCBI","QURU","pre",0.00764784775019741,0.00252858659597427,5204,3.02455441406414,0.00250215030577495
"CO2","log_agb_inc_dbh","SCBI","QURU","I(pre^2)",-4.60602811478227e-05,1.44392077344533e-05,5204,-3.1899451822359,0.00143144492081521
"CO2","log_agb_inc_dbh","SCBI","QUVE","(Intercept)",-3.41111700274618,0.430947613932407,6355,-7.91538667918279,2.88758504593348e-15
"CO2","log_agb_inc_dbh","SCBI","QUVE","CO2",-0.0126087267908843,0.00131834985516586,6355,-9.56402182734566,1.5804522431827e-21
"CO2","log_agb_inc_dbh","SCBI","QUVE","dbh",0.164274548675945,0.00634807884487135,6355,25.8778368527454,1.80876237558556e-140
"CO2","log_agb_inc_dbh","SCBI","QUVE","I(dbh^2)",-0.00124411079310716,8.26535070534542e-05,6355,-15.0521234664921,2.44602782901009e-50
"CO2","log_agb_inc_dbh","SCBI","QUVE","pet",-0.459207416574028,0.0237693035428987,6355,-19.3193467257151,7.42148728542354e-81
"CO2","log_agb_inc_dbh","SCBI","QUVE","pre",0.012043218552522,0.00215454798459653,6355,5.58967293308031,2.369476294665e-08
"CO2","log_agb_inc_dbh","SCBI","QUVE","I(pre^2)",-7.05026621601332e-05,1.23246703343048e-05,6355,-5.7204501416881,1.11078743830077e-08
"","log_BAI_dbh","SCBI","CACO","(Intercept)",-2.73485740957798,0.684407481543437,1048,-3.99594902646372,6.89430419716246e-05
"","log_BAI_dbh","SCBI","CACO","dbh",0.233083228676838,0.028661332733035,1048,8.13232346338823,1.18180527894284e-15
"","log_BAI_dbh","SCBI","CACO","I(dbh^2)",-0.00465123173774679,0.000852739803899728,1048,-5.45445599756912,6.1274888221232e-08
"","log_BAI_dbh","SCBI","CACO","pet",-0.492346964623619,0.11849119698027,1048,-4.15513537858512,3.51588951722077e-05
"","log_BAI_dbh","SCBI","CACO","pre",0.0707445708030585,0.0109241742414891,1048,6.47596506968705,1.44548750754562e-10
"","log_BAI_dbh","SCBI","CACO","I(pre^2)",-0.000392998164641396,6.29598438370015e-05,1048,-6.24204478109634,6.26177580373609e-10
"","log_BAI_dbh","SCBI","LITU","(Intercept)",-0.569360931392665,0.246086434830212,6765,-2.31366239990228,0.0207160738259957
"","log_BAI_dbh","SCBI","LITU","dbh",0.12956075870803,0.00823148162050631,6765,15.7396644591014,7.53682076846614e-55
"","log_BAI_dbh","SCBI","LITU","I(dbh^2)",-0.00113251667819898,0.000121794499557728,6765,-9.29858640834761,1.88363453000868e-20
"","log_BAI_dbh","SCBI","LITU","pet",-0.329199926096883,0.0421200916390135,6765,-7.81574572340112,6.29458128901223e-15
"","log_BAI_dbh","SCBI","LITU","pre",0.0290921655102761,0.00358329246749255,6765,8.11883645395923,5.54745725656723e-16
"","log_BAI_dbh","SCBI","LITU","I(pre^2)",-0.000159582550670941,2.05708440913653e-05,6765,-7.75770551573653,9.92222773721003e-15
"","log_BAI_dbh","SCBI","FRAM","(Intercept)",-5.12511746846651,1.73196422726395,4237,-2.95913586885271,0.00310210937472918
"","log_BAI_dbh","SCBI","FRAM","dbh",0.109372695583838,0.00732549674490474,4237,14.9304135122184,3.6440115168526e-49
"","log_BAI_dbh","SCBI","FRAM","I(dbh^2)",-0.000907884837437263,0.00010040908012419,4237,-9.04185992257231,2.29525957181177e-19
"","log_BAI_dbh","SCBI","FRAM","pet",3.27805108275931,1.19751917097981,4237,2.73736835467711,0.00621914361954819
"","log_BAI_dbh","SCBI","FRAM","I(pet^2)",-0.603196514914688,0.206238966905038,4237,-2.92474561896166,0.0034656677558371
"","log_BAI_dbh","SCBI","FRAM","pre",0.0160114767480847,0.00407763178472428,4237,3.92666076619946,8.75025287507493e-05
"","log_BAI_dbh","SCBI","FRAM","I(pre^2)",-8.95034173670727e-05,2.34628679166748e-05,4237,-3.81468359643552,0.000138299686911733
"","log_BAI_dbh","SCBI","CATO","(Intercept)",0.720955541026981,0.714253915170864,848,1.00938269390447,0.31307905690193
"","log_BAI_dbh","SCBI","CATO","dbh",0.198519259079639,0.0470014581508869,848,4.22368298537336,2.66346585912884e-05
"","log_BAI_dbh","SCBI","CATO","I(dbh^2)",-0.00479217655370126,0.00139078066384617,848,-3.44567384223519,0.000597618492426833
"","log_BAI_dbh","SCBI","CATO","pet",-0.644581319752128,0.108848104193312,848,-5.92184241084591,4.62221805825055e-09
"","log_BAI_dbh","SCBI","CATO","pre",0.0206011359758889,0.0102293176915947,848,2.01393060583274,0.0443322162381511
"","log_BAI_dbh","SCBI","CATO","I(pre^2)",-0.000135655307296794,5.91441340519456e-05,848,-2.29363925047325,0.0220550096655921
"","log_BAI_dbh","SCBI","JUNI","(Intercept)",0.853983100381201,0.489936945014642,2259,1.74304695547236,0.0814614714532004
"","log_BAI_dbh","SCBI","JUNI","dbh",0.0446881940446072,0.0177508523385137,2259,2.51752384575067,0.0118869619906852
"","log_BAI_dbh","SCBI","JUNI","I(dbh^2)",-0.000593592304809036,0.000280533371029172,2259,-2.11594186684945,0.0344588871606528
"","log_BAI_dbh","SCBI","JUNI","pet",-0.47521728758013,0.0763933895330584,2259,-6.2206598042686,5.88129127181739e-10
"","log_BAI_dbh","SCBI","JUNI","pre",0.0526659912031397,0.00666121346541344,2259,7.9063659311616,4.1073678927327e-15
"","log_BAI_dbh","SCBI","JUNI","I(pre^2)",-0.000298712053860458,3.81516399778304e-05,2259,-7.82959930514224,7.46238182076864e-15
"","log_BAI_dbh","SCBI","QURU","(Intercept)",-1.25051623516844,1.10478808096136,5204,-1.13190597972443,0.257726118108503
"","log_BAI_dbh","SCBI","QURU","dbh",0.118803563432672,0.00596510446745116,5204,19.9164262890833,4.0547021780204e-85
"","log_BAI_dbh","SCBI","QURU","I(dbh^2)",-0.000987469360914096,7.55111328024345e-05,5204,-13.0771361025359,1.78795893971707e-38
"","log_BAI_dbh","SCBI","QURU","pet",1.29484513600866,0.762002550819282,5204,1.6992661436848,0.0893288152087479
"","log_BAI_dbh","SCBI","QURU","I(pet^2)",-0.301940173580482,0.131127764886836,5204,-2.30264104509872,0.0213383151107405
"","log_BAI_dbh","SCBI","QURU","pre",0.00765818088218462,0.00254873602452897,5204,3.00469754752257,0.00267111740195033
"","log_BAI_dbh","SCBI","QURU","I(pre^2)",-4.72581620812731e-05,1.46172015108173e-05,5204,-3.23305128182711,0.00123239574598456
"","log_BAI_dbh","SCBI","QUVE","(Intercept)",-0.962297419246767,0.903730056736228,6355,-1.06480625721585,0.287004067725714
"","log_BAI_dbh","SCBI","QUVE","dbh",0.0951981795020908,0.00533142606174709,6355,17.8560442177256,1.27457705896144e-69
"","log_BAI_dbh","SCBI","QUVE","I(dbh^2)",-0.000901194909482653,7.08523140927466e-05,6355,-12.7193433414606,1.28689358974539e-36
"","log_BAI_dbh","SCBI","QUVE","pet",1.39917520735409,0.62046283258579,6355,2.25505080058221,0.0241640276140514
"","log_BAI_dbh","SCBI","QUVE","I(pet^2)",-0.322776740259354,0.106535019370929,6355,-3.02977126362106,0.00245723173893815
"","log_BAI_dbh","SCBI","QUVE","pre",0.0125340464099897,0.00217448010217755,6355,5.76415778531981,8.59171932186672e-09
"","log_BAI_dbh","SCBI","QUVE","I(pre^2)",-7.35773660025746e-05,1.24923452025615e-05,6355,-5.88979609589139,4.06439862816823e-09
"","log_BAI_dbh","SCBI","CAGL","(Intercept)",-0.66035781277174,0.415672007022624,2941,-1.58865115190641,0.112246662542475
"","log_BAI_dbh","SCBI","CAGL","dbh",0.126385839550456,0.0153817882069468,2941,8.21658950507307,3.10133448205407e-16
"","log_BAI_dbh","SCBI","CAGL","I(dbh^2)",-0.00152330166939092,0.000324545332392968,2941,-4.69364836696055,2.80649476480691e-06
"","log_BAI_dbh","SCBI","CAGL","pet",-0.157202827971406,0.0695364972874221,2941,-2.2607239953664,0.0238491507297753
"","log_BAI_dbh","SCBI","CAGL","pre",0.0155960129291174,0.00633600372396371,2941,2.46149049283714,0.0138931188989551
"","log_BAI_dbh","SCBI","CAGL","I(pre^2)",-7.02435857429624e-05,3.63346360603465e-05,2941,-1.93324038326125,0.0533024638842301
"","log_BAI_dbh","SCBI","QUMO","(Intercept)",-0.267066117435183,0.235008721429294,5445,-1.13640938860022,0.255835280064347
"","log_BAI_dbh","SCBI","QUMO","dbh",0.120953141578701,0.00736888557375686,5445,16.4140344381865,3.9176713160346e-59
"","log_BAI_dbh","SCBI","QUMO","I(dbh^2)",-0.00112902454460952,0.000111330810282702,5445,-10.1411688439398,5.91444766787213e-24
"","log_BAI_dbh","SCBI","QUMO","pet",-0.29813793656496,0.0382065758304995,5445,-7.80331474580777,7.17985119401906e-15
"","log_BAI_dbh","SCBI","QUMO","pre",0.0230354324224023,0.00340410158237618,5445,6.76696387136683,1.45327925151963e-11
"","log_BAI_dbh","SCBI","QUMO","I(pre^2)",-0.000128911536454183,1.94815511234728e-05,5445,-6.61710844465876,4.01399286575675e-11
"","log_BAI_dbh","SCBI","FAGR","(Intercept)",-3.0754998533549,0.179594784459441,3826,-17.1246612902028,2.11857949182894e-63
"","log_BAI_dbh","SCBI","FAGR","dbh",0.337865713691058,0.0110371424266822,3826,30.611701890724,2.85359870718126e-184
"","log_BAI_dbh","SCBI","FAGR","I(dbh^2)",-0.0063368421184947,0.000354998599864654,3826,-17.8503298911902,1.6079609944261e-68
"","log_BAI_dbh","SCBI","FAGR","pre",0.0351841761913039,0.00381401973793591,3826,9.22495912680962,4.57169815175303e-20
"","log_BAI_dbh","SCBI","FAGR","I(pre^2)",-0.000177699569560036,2.18657137851217e-05,3826,-8.12685884880418,5.88943230104467e-16
"","log_BAI_dbh","SCBI","CAOVL","(Intercept)",-0.302234079530577,0.417587793231174,2087,-0.72376176801524,0.469293119714243
"","log_BAI_dbh","SCBI","CAOVL","dbh",0.109394552632749,0.0211027520688149,2087,5.18389981913351,2.38251040163231e-07
"","log_BAI_dbh","SCBI","CAOVL","I(dbh^2)",-0.00126201118469949,0.000435868561520469,2087,-2.8953939240241,0.00382619802593557
"","log_BAI_dbh","SCBI","CAOVL","pet",-0.239844246137249,0.062303832065272,2087,-3.84959059799048,0.000121875326024121
